Goal;Target;Indicator;SeriesCode;SeriesDescription;GeoAreaCode;GeoAreaName;Sex;Units;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;MALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;BOTHSEX;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0.18;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;MALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0.3;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;BOTHSEX;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0.03;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;FEMALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);826;United Kingdom of Great Britain and Northern Ireland;MALE;PER_100000_EMP;;;;;;;;;;0;0;0;0;0;0.05;0;;;;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);840;United States of America;BOTHSEX;PER_100000_EMP;4;4;4;4;4;4;4;4;3.7;5.19;5.53;5.11;5.04;5;5.26;4.83;5.24;5.25;5.25;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);858;Uruguay;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;;;3.73;;;;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);860;Uzbekistan;BOTHSEX;PER_100000_EMP;;;;;;;;;;12.6;10.9;10.6;10.6;11;11.2;9;8;8;8;10;2.9;5.8;3;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);860;Uzbekistan;FEMALE;PER_100000_EMP;;;;;;;;;;0.6;5;2.5;0.7;;0.7;;4;;1;1;0.7;0.8;0.36;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);860;Uzbekistan;MALE;PER_100000_EMP;;;;;;;;;;16.4;12.8;13.2;13.4;14.3;14.2;;10;10;10;12;3.6;7.5;5.49;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);860;Uzbekistan;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);860;Uzbekistan;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);860;Uzbekistan;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);860;Uzbekistan;BOTHSEX;PER_100000_EMP;;;;;;;;;;;;;;;;;8;8;8;10;2.9;5.8;3;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);860;Uzbekistan;FEMALE;PER_100000_EMP;;;;;;;;;;;;;;;;;4;;1;1;0.7;0.8;0.36;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);860;Uzbekistan;MALE;PER_100000_EMP;;;;;;;;;;;;;;;;;10;10;10;12;3.6;7.5;5.49;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);716;Zimbabwe;BOTHSEX;PER_100000_EMP;8.45;6.18;;;;6.2;7.5;6.3;;;;8.48;9.53;;;;;;;;;;6;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);716;Zimbabwe;FEMALE;PER_100000_EMP;;;;;;3.1;1.2;1.7;;;;3.1;1.57;;;;;;;;;;0.18;;;;;;;;;;;;;;;;;
8;8.8;8.8.1;SL_EMP_FTLINJUR;Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees);716;Zimbabwe;MALE;PER_100000_EMP;;;;;;6.8;8.8;7.4;;;;9.79;11.51;;;;;;;;;;5.81;;;;;;;;;;;;;;;;;
